-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2014 through 03/10/2024 in LST
Location: latitude  48.1351   longitude 11.582 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 616.07 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M                 MERRA-2 Wind Direction at 10 Meters (Degrees) 
PS                    MERRA-2 Surface Pressure (kPa) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,T2M,RH2M,WS10M,WD10M,PS
2021,2,9,0.76,-1.67,92.22,1.47,321.6,92.83
2021,2,10,0.77,-2.81,91.85,2.65,22.2,93.03
2021,2,11,2.14,-8.6,80.89,2.09,354.9,94.88
2021,2,12,2.82,-9.09,86.32,4.42,80.1,95.27
2021,2,13,3.09,-9.58,88.82,4.13,86.1,95.91
2021,2,14,3.13,-7.28,80.63,2.53,116.3,96.34
2021,2,15,1.83,-3.77,80.17,1.9,179.3,95.77
2021,2,16,1.98,2.75,93.72,3.16,243.1,94.9
2021,2,17,2.37,3.23,93.22,3.87,261.5,94.78
2021,2,18,2.65,2.83,81.36,2.45,169.1,94.53
2021,2,19,1.86,4.78,90.4,2.41,238.6,94.7
2021,2,20,2.97,6.25,79.81,2.32,173.4,94.72
2021,2,21,2.97,4.97,79.77,2.57,154.6,94.68
2021,2,22,2.81,5.58,77.86,2.38,187.4,95.08
2021,2,23,2.85,6.71,66.62,2.18,203.8,96.05
2021,2,24,2.91,7.33,65.23,2.4,195.6,96.12
2021,2,25,3.31,8.11,65.97,2.28,209.2,95.71
2021,2,26,3.04,7.58,78.68,2.99,286.4,95.6
2021,2,27,2.84,2.35,87.84,2.52,45.2,96.04
2021,2,28,3.81,1.0,85.73,3.48,82.0,95.92
2021,3,1,3.76,2.72,86.19,3.24,88.9,95.71
2021,3,2,3.84,4.87,73.64,1.45,128.9,95.81
2021,3,3,1.88,5.71,64.34,2.2,242.3,95.59
2021,3,4,2.84,5.89,77.27,3.1,253.4,94.7
2021,3,5,1.29,1.66,90.25,3.44,331.6,94.81
2021,3,6,4.23,-1.69,79.98,2.93,85.3,95.51
2021,3,7,3.66,1.7,81.1,1.87,286.4,94.85
2021,3,8,3.77,0.05,81.68,1.88,12.9,94.6
2021,3,9,2.81,0.44,83.7,1.94,58.0,94.39
2021,3,10,2.11,1.2,87.29,2.73,270.0,94.56
2021,3,11,1.6,5.6,85.66,4.16,238.0,93.81
2021,3,12,3.18,4.75,81.46,4.93,258.7,93.99
2021,3,13,1.75,5.3,77.39,4.47,244.5,93.57
2021,3,14,2.47,2.12,85.31,4.99,275.1,93.74
2021,3,15,1.86,1.6,92.03,4.27,271.0,93.93
2021,3,16,2.12,0.77,90.33,4.51,295.4,94.57
2021,3,17,2.52,-0.7,91.46,2.37,324.7,94.66
2021,3,18,2.72,-1.64,91.21,1.77,325.6,94.66
2021,3,19,2.22,-1.95,92.25,1.96,300.6,94.38
2021,3,20,3.4,-3.35,83.42,2.29,358.9,94.97
2021,3,21,1.55,-2.08,89.18,3.85,262.5,94.58
2021,3,22,1.88,0.04,92.43,2.83,317.5,94.63
2021,3,23,2.02,0.89,87.68,1.88,271.7,95.13
2021,3,24,5.18,3.69,77.52,1.69,228.0,95.1
2021,3,25,4.89,6.91,69.37,2.15,250.1,94.84
2021,3,26,5.03,8.93,72.21,1.62,224.1,94.75
2021,3,27,3.52,5.99,79.19,4.34,265.3,95.05
2021,3,28,4.89,6.44,71.52,1.76,267.4,95.72
2021,3,29,5.16,10.01,64.78,2.42,260.6,95.93
2021,3,30,5.6,11.54,59.26,1.94,119.1,95.84
2021,3,31,5.64,12.26,58.61,1.84,217.4,95.21
2021,4,1,4.73,12.57,76.23,2.82,265.5,94.68
2021,4,2,4.54,7.29,88.13,2.26,328.1,94.51
2021,4,3,3.43,3.3,80.97,2.73,340.2,94.76
2021,4,4,5.5,4.48,62.44,1.35,340.8,94.76
2021,4,5,3.23,4.42,74.24,5.07,270.3,93.72
2021,4,6,3.4,-1.35,79.17,4.6,280.4,93.81
2021,4,7,3.24,-1.28,82.06,5.14,276.8,94.29
2021,4,8,3.81,0.57,79.29,3.48,267.6,95.06
2021,4,9,4.42,5.68,71.74,2.51,222.7,94.6
2021,4,10,4.26,8.63,73.73,2.43,208.1,94.27
2021,4,11,4.79,10.75,71.41,2.05,206.1,93.93
2021,4,12,1.68,2.84,86.5,3.58,302.8,94.93
2021,4,13,4.0,0.72,84.14,2.36,339.9,95.35
2021,4,14,4.14,0.93,79.28,1.9,13.1,95.23
2021,4,15,4.29,0.9,77.19,2.15,31.2,95.09
2021,4,16,3.19,1.59,77.46,1.79,30.7,94.9
2021,4,17,2.88,2.73,83.24,1.63,28.0,94.69
2021,4,18,2.35,3.92,81.9,1.16,9.0,94.58
2021,4,19,3.32,4.64,85.75,1.82,296.0,94.54
2021,4,20,3.67,6.59,79.8,1.54,307.6,94.38
2021,4,21,5.01,8.85,69.38,1.68,238.2,94.31
2021,4,22,5.39,6.75,79.42,2.69,314.7,94.73
2021,4,23,7.14,7.55,61.13,1.52,10.9,95.22
2021,4,24,6.81,9.85,58.06,1.61,68.8,94.96
2021,4,25,6.71,8.37,70.85,2.13,9.0,94.72
2021,4,26,7.08,6.34,74.84,3.15,64.6,94.26
2021,4,27,6.92,7.56,78.79,3.38,75.6,93.56
2021,4,28,5.76,10.86,76.0,1.67,106.9,93.32
2021,4,29,2.77,10.59,84.63,2.68,265.9,93.54
2021,4,30,4.75,10.77,82.84,2.47,3.8,93.8
2021,5,1,2.4,8.68,86.59,2.9,346.0,93.74
2021,5,2,3.03,4.32,88.64,4.14,274.6,94.17
2021,5,3,5.3,6.13,74.32,2.55,274.9,94.78
2021,5,4,4.09,9.65,72.25,3.46,248.7,93.9
2021,5,5,4.33,7.03,81.98,4.07,276.4,93.64
2021,5,6,2.46,7.58,80.86,2.6,247.2,93.76
2021,5,7,4.2,7.08,79.26,4.53,280.5,94.09
2021,5,8,6.49,9.47,64.58,1.54,186.9,94.61
2021,5,9,7.47,16.44,67.09,2.98,166.9,94.04
2021,5,10,5.56,18.27,69.9,2.33,187.9,93.8
2021,5,11,2.34,14.59,77.87,2.88,226.8,93.62
2021,5,12,1.92,8.67,91.89,3.47,272.1,93.88
2021,5,13,3.53,9.39,89.45,2.7,290.1,93.61
2021,5,14,6.03,10.95,76.27,2.18,275.2,93.71
2021,5,15,5.0,10.41,81.32,1.74,263.8,93.74
2021,5,16,5.15,11.14,78.45,2.45,252.4,93.49
2021,5,17,4.54,9.54,81.42,4.91,261.3,93.72
2021,5,18,4.48,9.75,80.56,3.75,268.2,94.25
2021,5,19,4.98,8.14,86.23,3.17,291.3,94.44
2021,5,20,5.24,8.85,82.08,2.93,267.6,94.83
2021,5,21,2.5,10.43,81.24,2.23,243.8,94.15
2021,5,22,6.73,10.38,79.24,3.19,251.4,93.98
2021,5,23,5.6,9.21,79.72,2.79,253.1,94.5
2021,5,24,3.4,11.51,79.85,2.08,160.9,94.19
2021,5,25,6.05,8.93,78.06,4.43,262.8,94.67
2021,5,26,2.77,10.32,79.74,2.57,264.8,94.55
2021,5,27,4.63,9.27,85.73,2.58,278.8,94.7
2021,5,28,4.92,10.98,81.68,1.98,327.2,94.92
2021,5,29,6.28,11.11,77.69,2.25,26.4,95.01
2021,5,30,7.56,10.55,72.35,2.48,37.0,95.14
2021,5,31,8.26,11.03,73.13,2.72,78.7,94.87
2021,6,1,8.32,12.78,72.26,2.8,89.5,94.6
2021,6,2,8.24,16.1,66.65,1.5,94.2,94.53
2021,6,3,7.08,18.22,67.15,1.67,104.1,94.98
2021,6,4,4.89,19.17,73.26,1.33,187.5,95.02
2021,6,5,4.43,17.32,83.83,2.49,284.5,94.86
2021,6,6,2.34,14.12,89.24,1.76,237.7,94.85
2021,6,7,4.8,16.66,82.99,1.88,69.6,94.76
2021,6,8,5.25,17.6,80.28,1.93,58.3,94.81
2021,6,9,5.11,17.01,84.82,1.42,24.8,94.87
2021,6,10,6.41,17.55,79.52,1.44,319.5,94.89
2021,6,11,7.49,18.33,73.34,1.4,312.8,94.79
2021,6,12,6.11,18.84,78.49,2.99,277.3,94.81
2021,6,13,8.22,16.11,75.43,2.77,331.2,95.26
2021,6,14,8.54,15.98,70.73,2.31,85.2,95.0
2021,6,15,8.18,20.41,61.19,1.16,204.3,94.79
2021,6,16,7.49,21.05,67.99,2.01,100.2,94.5
2021,6,17,8.22,22.72,67.58,1.56,117.7,94.4
2021,6,18,7.78,23.99,61.92,1.38,45.0,94.39
2021,6,19,6.94,22.8,74.67,2.01,154.3,94.43
2021,6,20,4.25,21.23,83.47,2.37,91.0,94.04
2021,6,21,7.6,20.82,81.89,2.27,325.9,93.84
2021,6,22,5.61,19.86,85.56,2.43,21.4,94.08
2021,6,23,6.11,19.01,86.48,2.08,29.8,94.56
2021,6,24,6.05,19.16,81.32,1.54,333.1,94.55
2021,6,25,4.24,15.91,84.85,2.67,278.6,94.72
2021,6,26,6.9,17.7,79.44,1.81,51.3,94.69
2021,6,27,7.45,19.73,78.46,2.05,80.4,94.48
2021,6,28,7.41,22.03,77.68,1.91,77.0,94.35
2021,6,29,5.7,18.93,84.04,2.64,305.0,94.18
2021,6,30,4.82,14.2,81.78,2.87,256.4,94.31
2021,7,1,2.88,13.47,86.63,3.72,264.9,94.51
2021,7,2,5.94,15.64,77.86,2.62,297.8,94.67
2021,7,3,7.54,18.09,72.36,1.41,66.3,94.53
2021,7,4,4.21,17.69,85.0,1.75,289.5,94.16
2021,7,5,4.18,17.9,77.74,1.99,257.3,94.26
2021,7,6,6.96,21.15,76.63,2.47,138.4,94.09
2021,7,7,1.92,18.01,87.08,2.22,27.9,94.6
2021,7,8,2.13,18.75,88.73,1.74,15.0,94.56
2021,7,9,3.32,15.72,84.57,3.78,258.3,94.87
2021,7,10,6.83,18.18,81.58,2.11,64.5,94.65
2021,7,11,4.8,16.86,82.97,2.07,291.6,94.59
2021,7,12,7.58,18.91,78.84,2.17,83.9,94.12
2021,7,13,2.38,18.6,83.17,1.97,253.9,93.79
2021,7,14,3.91,14.61,86.11,1.83,261.9,94.14
2021,7,15,3.69,16.24,81.26,1.08,240.8,94.28
2021,7,16,5.39,16.91,84.76,1.16,10.2,94.64
2021,7,17,2.15,18.11,91.99,2.92,340.0,94.73
2021,7,18,6.03,18.6,88.69,3.12,1.7,94.71
2021,7,19,6.46,19.88,78.25,1.58,15.9,94.68
2021,7,20,6.57,18.05,79.11,1.83,16.3,94.75
2021,7,21,7.21,18.64,72.4,1.65,48.6,94.99
2021,7,22,6.89,19.34,75.0,2.01,87.5,94.88
2021,7,23,6.97,20.61,73.38,1.51,105.4,94.48
2021,7,24,3.51,20.53,81.82,1.6,107.8,94.1
2021,7,25,3.36,19.74,86.15,1.84,64.1,94.02
2021,7,26,4.92,19.58,85.05,1.82,352.0,94.24
2021,7,27,6.03,19.22,81.95,1.57,31.7,94.43
2021,7,28,2.89,17.73,89.75,1.85,284.5,94.42
2021,7,29,6.25,19.43,77.63,1.69,282.5,94.45
2021,7,30,6.85,21.22,77.25,1.27,259.2,94.12
2021,7,31,5.58,18.91,82.52,2.07,289.8,94.07
2021,8,1,3.29,13.93,89.85,2.82,296.1,93.93
2021,8,2,4.62,15.41,80.62,2.25,272.9,94.4
2021,8,3,4.63,15.59,82.55,1.39,237.3,94.43
2021,8,4,3.6,14.32,89.04,1.07,64.7,94.3
2021,8,5,4.42,15.29,87.08,2.06,285.8,93.96
2021,8,6,4.92,16.96,81.81,2.86,264.8,93.88
2021,8,7,3.47,18.46,80.69,2.37,117.8,93.7
2021,8,8,4.08,15.28,86.17,1.93,241.6,94.41
2021,8,9,6.05,17.48,78.1,1.65,132.6,94.85
2021,8,10,5.65,19.92,74.3,1.77,281.3,94.79
2021,8,11,5.89,20.42,76.21,1.54,313.3,94.89
2021,8,12,6.19,22.41,72.92,1.17,151.5,94.95
2021,8,13,5.61,22.55,80.66,2.21,262.2,95.11
2021,8,14,6.4,23.66,77.54,1.37,288.4,95.03
2021,8,15,5.36,24.7,74.97,1.42,251.1,94.48
2021,8,16,2.84,18.25,91.73,3.03,272.5,94.28
2021,8,17,5.11,13.45,79.12,2.95,289.7,94.76
2021,8,18,3.21,14.48,84.89,2.65,265.0,94.69
2021,8,19,3.52,16.58,80.7,1.88,289.4,94.55
2021,8,20,4.55,18.11,77.36,1.56,61.3,94.62
2021,8,21,5.63,19.58,75.46,1.28,142.3,94.75
2021,8,22,2.51,17.57,89.71,1.68,279.3,94.73
2021,8,23,3.45,14.89,88.12,3.06,285.8,94.89
2021,8,24,2.61,13.22,92.56,2.39,20.3,95.08
2021,8,25,6.07,13.83,78.71,2.37,73.0,94.8
2021,8,26,2.49,12.64,87.1,3.37,272.1,94.18
2021,8,27,3.74,11.99,87.23,2.72,280.4,94.33
2021,8,28,3.06,11.45,89.1,2.38,290.3,94.47
2021,8,29,2.5,11.31,92.52,2.28,264.1,94.44
2021,8,30,2.88,12.5,92.82,2.0,284.1,94.33
2021,8,31,2.83,12.88,90.91,2.66,309.1,94.89
2021,9,1,5.27,13.16,79.16,1.67,24.6,95.35
2021,9,2,5.87,13.52,80.99,2.93,89.0,95.27
2021,9,3,5.89,14.98,81.2,1.71,85.4,94.83
2021,9,4,5.82,15.92,78.25,1.92,90.5,94.59
2021,9,5,5.63,16.21,78.86,1.94,90.4,94.87
2021,9,6,5.68,16.13,75.61,1.77,104.5,95.18
2021,9,7,4.71,15.77,73.91,2.04,102.2,95.16
2021,9,8,5.44,16.79,79.46,2.08,117.8,94.65
2021,9,9,4.81,17.88,79.24,2.14,257.8,94.43
2021,9,10,4.8,19.06,76.18,1.15,291.5,94.53
2021,9,11,2.93,16.68,87.81,1.42,273.5,94.76
2021,9,12,4.45,16.96,85.11,1.6,349.5,94.69
2021,9,13,4.6,17.24,85.44,1.59,84.6,94.67
2021,9,14,4.73,18.8,81.12,1.75,122.1,94.55
2021,9,15,2.07,18.32,86.33,1.18,240.1,94.41
2021,9,16,2.06,16.42,93.72,2.05,290.3,94.43
2021,9,17,2.85,13.72,82.34,1.41,315.3,94.48
2021,9,18,4.46,13.95,77.25,1.35,29.0,94.42
2021,9,19,3.37,12.77,86.92,2.88,62.7,94.16
2021,9,20,2.12,11.19,86.18,1.37,35.3,94.7
2021,9,21,2.47,11.1,78.11,1.27,359.1,95.38
2021,9,22,3.51,10.52,76.89,1.58,321.8,95.52
2021,9,23,4.83,12.16,76.89,2.29,214.5,94.91
2021,9,24,4.39,14.17,81.98,2.81,263.2,94.72
2021,9,25,4.58,16.34,77.44,1.67,194.0,94.68
2021,9,26,3.03,18.37,83.86,1.57,5.6,94.65
2021,9,27,3.34,15.86,84.51,2.15,264.1,94.77
2021,9,28,2.74,14.13,90.89,2.1,329.7,94.97
2021,9,29,3.07,13.22,86.39,2.61,269.7,94.88
2021,9,30,3.9,9.32,83.35,2.03,277.4,95.52
2021,10,1,4.07,12.0,78.19,1.6,145.1,94.94
2021,10,2,3.26,14.25,79.66,2.28,167.9,94.4
2021,10,3,3.13,15.64,79.02,2.84,189.7,93.97
2021,10,4,1.13,13.28,90.27,1.87,359.5,94.56
2021,10,5,1.37,12.41,91.32,1.91,297.8,93.99
2021,10,6,2.37,8.87,91.22,2.53,261.8,94.77
2021,10,7,2.04,8.09,91.6,1.59,14.8,95.31
2021,10,8,1.84,9.4,89.11,2.59,72.8,95.38
2021,10,9,3.72,6.69,82.65,3.2,82.0,95.35
2021,10,10,3.83,5.71,78.89,1.77,82.4,95.27
2021,10,11,3.35,5.77,81.95,2.24,267.6,95.19
2021,10,12,1.27,6.61,93.89,2.93,267.9,94.72
2021,10,13,2.27,5.04,91.23,2.17,303.0,95.02
2021,10,14,1.91,5.68,85.62,2.36,250.8,95.3
2021,10,15,3.23,7.33,83.18,2.23,249.3,94.73
2021,10,16,2.56,8.41,85.72,1.37,59.1,94.8
2021,10,17,2.18,7.96,86.84,1.31,133.5,94.82
2021,10,18,1.45,8.23,85.31,1.51,230.0,95.21
2021,10,19,1.12,9.81,84.28,2.4,220.8,95.25
2021,10,20,2.59,12.92,80.89,2.39,218.7,94.45
2021,10,21,2.49,10.42,79.05,5.2,253.6,93.84
2021,10,22,2.81,6.16,88.82,3.04,276.9,94.67
2021,10,23,2.2,4.32,85.99,2.35,282.7,95.42
2021,10,24,3.02,5.41,82.82,2.26,111.9,95.29
2021,10,25,2.07,6.28,84.99,1.56,219.1,94.93
2021,10,26,1.65,6.81,90.06,2.25,262.3,95.12
2021,10,27,2.08,7.6,88.28,1.89,137.8,95.29
2021,10,28,1.9,6.58,85.83,1.75,181.2,94.82
2021,10,29,1.31,6.97,87.26,1.6,186.6,94.26
2021,10,30,1.35,8.47,83.92,2.44,186.0,93.93
2021,10,31,2.5,10.24,84.23,2.3,177.4,93.82
2021,11,1,0.42,6.97,91.56,2.34,248.4,93.4
2021,11,2,1.71,5.39,92.54,2.41,239.6,93.23
2021,11,3,1.09,5.46,92.94,2.2,134.1,92.93
2021,11,4,0.95,1.88,95.66,3.85,247.6,93.4
2021,11,5,0.92,2.35,90.98,2.39,250.4,94.89
2021,11,6,1.62,3.27,88.76,1.51,153.1,95.48
2021,11,7,1.55,2.85,84.75,2.99,254.2,94.83
2021,11,8,1.64,4.04,88.16,1.55,342.9,94.93
2021,11,9,2.34,2.29,89.96,2.66,104.2,95.22
2021,11,10,1.21,5.95,92.88,1.49,179.6,95.12
2021,11,11,1.64,6.78,92.21,1.49,227.4,95.01
2021,11,12,0.84,5.68,92.77,1.26,102.0,94.64
2021,11,13,0.57,4.97,96.44,1.58,221.4,94.39
2021,11,14,0.72,4.54,95.24,2.48,69.6,94.56
2021,11,15,0.54,4.61,93.21,2.07,81.0,94.82
2021,11,16,0.58,4.16,91.86,0.81,309.8,94.74
2021,11,17,0.57,3.36,94.18,1.35,281.0,94.94
2021,11,18,0.85,2.44,93.52,1.79,259.2,95.62
2021,11,19,1.3,3.25,91.07,2.37,265.8,95.74
2021,11,20,0.75,4.25,93.19,1.06,243.1,95.18
2021,11,21,0.84,3.36,86.24,2.0,277.1,94.02
2021,11,22,0.57,1.43,96.75,1.54,39.2,94.53
2021,11,23,1.65,0.2,94.85,2.37,71.7,95.27
2021,11,24,0.81,-1.12,90.1,2.02,93.3,94.66
2021,11,25,0.62,-0.13,92.9,1.19,246.3,93.68
2021,11,26,0.71,-1.6,91.95,1.78,273.9,92.85
2021,11,27,0.82,0.28,90.23,1.42,174.6,92.19
2021,11,28,0.61,-0.78,94.03,1.01,301.7,92.4
2021,11,29,0.83,-1.95,94.1,3.38,288.6,93.22
2021,11,30,0.24,-0.8,90.41,7.75,255.0,93.97
2021,12,1,0.85,2.64,91.92,4.47,245.5,93.22
2021,12,2,0.84,1.2,96.88,3.31,270.9,92.92
2021,12,3,1.29,-2.89,91.72,2.98,252.8,93.96
2021,12,4,0.46,0.68,93.83,3.62,217.9,92.99
2021,12,5,0.93,-0.17,96.17,2.0,263.0,93.24
2021,12,6,0.71,-1.62,97.42,1.62,269.8,93.91
2021,12,7,0.87,-2.08,93.97,3.17,228.3,93.85
2021,12,8,0.35,-3.11,95.08,1.95,169.4,92.95
2021,12,9,0.4,-1.11,98.05,2.59,269.9,93.21
2021,12,10,0.65,-3.55,95.1,2.8,198.5,92.64
2021,12,11,0.78,-1.21,97.14,3.62,269.6,94.05
2021,12,12,1.04,-1.06,94.64,2.45,254.0,95.28
2021,12,13,1.19,1.82,95.18,1.81,243.6,95.48
2021,12,14,0.71,0.84,95.03,1.94,249.0,95.48
2021,12,15,0.54,1.27,90.71,1.1,80.3,95.78
2021,12,16,0.72,0.68,94.03,1.02,275.9,96.16
2021,12,17,1.06,0.78,93.32,1.0,240.6,96.26
2021,12,18,0.59,-0.69,87.65,0.75,170.2,96.14
2021,12,19,0.75,-1.47,92.24,3.17,261.8,95.43
2021,12,20,1.16,-1.78,92.94,1.87,297.9,95.07
2021,12,21,1.27,-4.51,89.14,2.16,99.2,94.95
2021,12,22,1.29,-4.99,86.01,1.94,120.4,95.0
2021,12,23,0.77,-0.82,79.0,3.08,230.6,94.28
2021,12,24,0.33,3.69,96.59,4.18,253.8,93.62
2021,12,25,0.63,3.8,98.1,2.56,274.0,93.35
2021,12,26,0.57,1.16,97.91,1.76,111.1,93.5
2021,12,27,0.88,2.18,96.43,1.87,173.1,93.28
2021,12,28,0.75,3.87,93.33,3.67,232.4,93.12
2021,12,29,0.81,5.11,93.94,4.91,254.1,93.74
2021,12,30,0.58,9.43,96.75,4.52,262.5,94.78
2021,12,31,1.37,6.83,87.81,3.07,239.5,95.12
2022,1,1,1.31,6.65,83.24,2.42,240.0,95.41
2022,1,2,0.93,5.34,76.24,3.4,232.3,94.8
2022,1,3,0.59,6.57,88.75,4.82,253.7,94.42
2022,1,4,0.53,7.4,86.33,4.18,245.5,93.04
2022,1,5,0.8,0.47,90.37,3.98,266.8,93.4
2022,1,6,0.87,-1.33,94.14,3.18,271.3,94.38
2022,1,7,0.78,-2.37,87.19,2.04,217.3,94.44
2022,1,8,0.71,-1.66,90.33,3.61,238.2,93.87
2022,1,9,0.82,-0.12,92.01,3.92,247.2,93.11
2022,1,10,0.76,-1.33,96.9,1.97,331.9,94.48
2022,1,11,0.82,-1.96,94.32,1.55,68.4,95.65
2022,1,12,0.91,-4.22,84.98,1.04,146.2,96.19
2022,1,13,1.02,-2.48,69.57,1.0,186.3,96.44
2022,1,14,1.71,0.35,84.82,2.38,257.8,95.97
2022,1,15,1.04,0.19,92.31,1.46,90.9,95.37
2022,1,16,1.21,-0.54,87.37,3.0,264.5,95.2
2022,1,17,0.83,0.42,92.93,5.38,267.6,95.69
2022,1,18,0.96,-0.41,92.5,2.0,328.8,96.13
2022,1,19,1.66,-0.92,90.55,2.6,237.3,95.28
2022,1,20,0.9,-0.71,91.59,5.38,272.3,94.94
2022,1,21,1.23,-2.5,90.47,4.47,282.7,95.5
2022,1,22,0.63,-1.4,95.26,5.2,263.0,95.65
2022,1,23,0.91,-0.96,95.01,1.64,279.5,95.93
2022,1,24,1.54,-2.37,94.06,1.91,116.5,95.87
2022,1,25,1.25,-1.47,89.77,1.64,256.3,95.75
2022,1,26,1.23,-1.99,93.14,2.47,274.1,95.62
2022,1,27,1.47,-0.72,87.25,3.9,265.5,95.27
2022,1,28,1.1,0.2,93.68,5.36,279.3,95.67
2022,1,29,1.12,0.71,87.77,5.11,254.5,95.46
2022,1,30,1.66,1.5,90.97,5.97,276.4,95.18
2022,1,31,0.86,0.12,91.43,5.64,267.0,93.88
2022,2,1,0.76,-0.15,92.53,6.86,273.8,94.23
2022,2,2,1.27,1.45,96.92,6.06,282.2,94.36
2022,2,3,1.09,2.57,94.72,2.24,226.4,94.64
2022,2,4,1.11,2.02,88.77,3.49,259.4,94.25
2022,2,5,2.27,0.23,89.54,3.91,263.9,94.86
2022,2,6,0.9,1.56,77.53,6.36,244.8,94.18
2022,2,7,0.92,0.64,91.2,7.1,283.9,94.46
2022,2,8,1.52,0.38,84.49,4.08,258.8,95.7
2022,2,9,2.52,2.76,72.79,2.37,237.0,95.52
2022,2,10,2.41,3.7,73.53,3.14,254.0,95.03
2022,2,11,1.9,0.65,92.5,3.68,278.5,95.31
2022,2,12,2.94,-0.09,85.26,2.39,138.1,95.54
2022,2,13,2.87,1.63,76.66,2.35,190.0,94.71
2022,2,14,1.88,1.53,82.66,2.72,197.8,93.8
2022,2,15,1.17,1.52,96.85,2.48,253.0,94.12
2022,2,16,1.38,3.21,88.11,4.85,226.7,93.85
2022,2,17,1.94,8.14,83.33,9.38,264.5,93.64
2022,2,18,1.24,6.88,87.12,4.18,248.2,93.83
2022,2,19,3.07,3.01,81.44,4.9,263.9,94.44
2022,2,20,1.81,3.89,80.89,5.72,250.9,94.37
2022,2,21,2.01,4.03,79.21,7.82,260.7,93.51
2022,2,22,1.96,2.81,87.01,5.9,273.4,94.57
2022,2,23,3.31,4.1,83.48,3.58,258.0,95.18
2022,2,24,2.95,4.38,82.59,2.77,236.5,94.51
2022,2,25,2.36,1.32,82.1,4.18,278.5,94.99
2022,2,26,1.93,-0.14,87.9,2.49,338.2,95.66
2022,2,27,3.5,-0.9,87.03,3.45,86.9,95.68
2022,2,28,3.65,-1.16,80.56,2.37,88.6,95.63
2022,3,1,3.76,-1.03,76.44,2.78,101.7,95.42
2022,3,2,2.29,0.44,71.12,1.58,119.9,94.9
2022,3,3,3.75,1.27,66.1,1.84,58.7,94.38
2022,3,4,3.85,-0.99,81.13,2.68,73.6,94.46
2022,3,5,3.11,-1.6,82.16,3.08,82.5,94.54
2022,3,6,2.91,-1.55,80.98,2.77,65.9,94.58
2022,3,7,3.13,-2.65,81.95,2.71,68.7,94.85
2022,3,8,4.27,-1.97,76.1,3.11,95.0,94.84
2022,3,9,4.44,1.84,66.79,1.85,110.0,95.03
2022,3,10,4.33,2.56,73.15,3.25,95.0,95.13
2022,3,11,4.33,2.05,82.52,2.92,109.2,94.66
2022,3,12,4.2,3.21,77.79,2.19,145.9,94.62
2022,3,13,4.47,3.9,74.35,2.43,159.3,94.43
2022,3,14,4.12,5.98,76.55,2.74,256.6,95.33
2022,3,15,1.38,6.76,85.98,2.38,217.9,95.22
2022,3,16,2.95,6.43,89.48,2.59,62.6,95.15
2022,3,17,1.43,5.74,88.13,1.72,62.5,95.26
2022,3,18,3.32,5.56,83.39,2.57,58.7,96.1
2022,3,19,3.84,3.08,80.71,3.56,76.5,95.95
2022,3,20,4.71,4.5,74.39,2.49,111.7,95.67
2022,3,21,4.61,4.95,73.55,2.13,128.8,95.83
2022,3,22,5.11,6.41,63.46,1.94,130.0,95.76
2022,3,23,4.93,7.99,62.11,2.08,251.5,95.63
2022,3,24,4.96,10.75,54.46,1.36,28.0,95.41
2022,3,25,4.78,9.33,64.14,1.81,68.4,95.31
2022,3,26,4.9,7.84,72.32,2.67,73.2,95.48
2022,3,27,5.2,9.08,68.84,2.48,90.1,95.5
2022,3,28,5.29,10.13,69.14,2.18,253.8,94.97
2022,3,29,3.34,9.41,74.56,2.33,259.3,93.9
2022,3,30,1.36,8.33,90.17,1.58,274.5,93.0
2022,3,31,1.86,6.35,94.01,1.48,40.7,92.39
2022,4,1,0.96,2.6,91.16,1.3,347.6,92.44
2022,4,2,1.64,-0.77,89.48,3.17,25.3,93.37
2022,4,3,3.0,-1.22,85.26,2.12,334.2,94.45
2022,4,4,5.26,0.76,78.22,3.23,264.4,94.32
2022,4,5,3.35,4.95,84.89,4.9,254.5,93.9
2022,4,6,3.72,9.31,83.5,2.68,271.3,93.52
2022,4,7,3.01,9.65,78.25,6.17,248.7,92.87
2022,4,8,1.84,8.93,83.81,5.14,260.2,92.84
2022,4,9,3.9,3.75,78.88,4.74,290.2,93.61
2022,4,10,3.86,2.45,79.98,3.13,283.9,94.69
2022,4,11,6.12,5.51,70.84,2.21,107.8,94.58
2022,4,12,5.47,10.12,70.97,2.42,107.9,94.29
2022,4,13,5.38,13.63,69.82,1.47,77.3,94.36
2022,4,14,5.44,13.78,75.11,2.15,291.8,94.61
2022,4,15,4.81,11.73,84.95,2.45,334.0,95.04
2022,4,16,4.04,6.04,81.72,2.92,41.0,95.44
2022,4,17,6.23,4.13,71.46,2.95,84.6,95.25
2022,4,18,6.48,6.32,65.72,2.38,87.7,94.51
2022,4,19,5.24,6.27,79.28,2.75,322.1,94.03
